race_id,rule_id,fired,followed,capture,outcome,notes
2026_sapporo_kinen,R03,1,1,方向なし,中立,◎の根拠は阪神大賞典1着＋天皇賞春3着の独立2根拠のため単一不確実性に非該当・頭固定可 ／振り返り: ◎の根拠が単一不確実性でない＝条文の適用条件に非該当（予想時にfired=1と記録したが実質は非対象帯域）。◎⑩は9着
2026_sapporo_kinen,R04,1,1,方向なし,中立,⑧単騎ハナ判定保留につきパターンBに前残りシナリオを配置(as_of=良確定) ／振り返り: 手続き。パターンBの前残りシナリオは実現せず（逃げ⑯10着）。4角2番手の⑧が2着で好位残りは一部成立
2026_sapporo_kinen,R09,0,,,中立,R値確定・全馬1.5以上のため該当なし(最小はショウヘイ1.95)
2026_sapporo_kinen,R11,0,,,中立,格下げ対象馬なし(印は#更新でも不変)
2026_sapporo_kinen,R13,0,,,中立,G2のためG1限定ルール非該当
2026_sapporo_kinen,R15,1,1,方向なし,中立,◎○▲△各1・☆2で遵守(as_of=良確定) ／振り返り: 手続き。◎○▲△各1・☆2を維持
2026_sapporo_kinen,R18,1,1,方向なし,中立,各行に馬名・数値根拠を明記 ／振り返り: 手続き。全発火行に馬名・数値根拠あり
2026_sapporo_kinen,R20,1,1,逆行,中立,前崩れ本線でも差し・追込を▲以上に置かず(as_of=良確定) ／振り返り: 差し・追込を▲以上に置かない判断の結果、final7位⑮シェイクユアハート(4角8番手・上がり34.6最速)が無印のまま1着。final3位⑫・5位⑨・6位⑥も差し系で無印。従うことが結果に照らして逆方向
2026_sapporo_kinen,R24,1,1,空振り,中立,妙味閾値到達馬(①)を三連複・ワイド両方の紐に統一追加 ／振り返り: 妙味紐①を両券種に統一したが①は15着。分散先いずれも3着圏外
2026_sapporo_kinen,R25,1,1,空振り,中立,ショウヘイ(前走G1大敗・馬体-12kg)はAJCC・ダービー3着実績を根拠にbase76維持・印据え置き ／振り返り: ⑦ショウヘイをbase76維持・▲据え置きとしたが7着。対象馬が3着内に絡まず
2026_sapporo_kinen,R29,0,,,中立,想定馬場良のため道悪ルール非該当
2026_sapporo_kinen,R31,1,1,的中,中立,ワイド4-8を軸抜け保全として維持 ／振り返り: 軸⑩が9着で軸抜けが実際に発生し、保全先に選んだ⑧が2着＝方向は正しい。ただしワイド4-8の相手④が6着で回収には至らず
2026_sapporo_kinen,R34,0,,,中立,base最上位(アドマイヤテラ84)は最終点でも1位・圏外落ちなし
2026_sapporo_kinen,R35,1,1,的中,中立,①R6.01/②R5.03はR≧4.0を直接充足・⑭R3.24は末脚+巧者騎手の代替根拠で3着紐保全継続 ／振り返り: R<4.0の☆⑭レディネス(R3.24)を代替根拠で3着紐保全→実際に3着。保全の向きは正しいが軸⑩が飛び回収0
2026_sapporo_kinen,R36,1,1,空振り,中立,三連複15点全通りに⑩-④(final上位2頭)のペアを含有 ／振り返り: final上位2頭⑩④の直積を三連複15点に含有したが⑩9着・④6着
2026_chukyo_kinen,R01,1,1,的中,効いた,ラヴァンダ軸は複数根拠(左回り実績+持続差し適性+末脚)で単一データ点でない ／振り返り: ◎③ラヴァンダの軸を単一データ点で覆さず維持→1着(レコード)。従うことが正しい方向 ／as_of=良(確定)
2026_chukyo_kinen,R03,0,1,方向なし,中立,◎の根拠は単一の不確実性に依存しない ／振り返り: fired=0＝該当場面なし。◎の根拠は単一不確実性に非依存 ／as_of=良(確定)
2026_chukyo_kinen,R04,0,,方向なし,中立,ペーススコア10で中立域外のため対象外 ／振り返り: 手続き。ペーススコア10で中立域外のため非対象 ／as_of=良(確定)
2026_chukyo_kinen,R07,1,1,空振り,中立,⑮7歳消しは過去傾向データの構造根拠で確認済(0/14)・確定オッズR6.12でも消し維持 ／振り返り: ⑮ショウナンアデイブは確認のうえ消し維持→13着。対象馬が3着内に絡まず結果は変わらない ／as_of=良(確定)
2026_chukyo_kinen,R08,1,1,方向なし,中立,ペースシナリオ(前崩れ本線)を買い目構築前にロック ／振り返り: 手続き。ペースシナリオを買い目構築前にロックし以後変更なし ／as_of=良(確定)
2026_chukyo_kinen,R09,1,1,方向なし,中立,⑫R1.79/⑨R1.69はR<1.5でないため頭固定回避規定の対象外・複勝圏に残す ／振り返り: ⑫R1.79/⑨R1.69はR<1.5でなく該当0頭＝非対象。空振りに混ぜない ／as_of=良(確定)
2026_chukyo_kinen,R11,1,1,的中,効いた,格下げ馬は展開起因の複数根拠で紐に保全 ／振り返り: 格下げ馬を紐に保全した対象に△⑫サトノシャイニングを含み3着。従うことが正しい方向 ／as_of=良(確定)
2026_chukyo_kinen,R12,0,,方向なし,中立,本レースは三連単非採用のため対象外 ／振り返り: 中帯域の券種構成が三連複軸1頭+ワイドで三連単非採用・該当場面なし ／as_of=良(確定)
2026_chukyo_kinen,R13,0,,方向なし,中立,G3のため対象外 ／振り返り: G3のためG1限定ルール非該当 ／as_of=良(確定)
2026_chukyo_kinen,R15,1,1,方向なし,中立,◎○▲△✕各1頭・☆2頭で頭数上限順守 ／振り返り: 手続き。◎○▲△x各1・☆2で頭数上限順守 ／as_of=良(確定)
2026_chukyo_kinen,R18,1,1,方向なし,中立,各fired行に馬名・数値根拠を明記 ／振り返り: 手続き。全発火行に馬名・数値根拠あり ／as_of=良(確定)
2026_chukyo_kinen,R19,1,1,方向なし,中立,台帳statusどおり適用(暫定ルールを緩めていない) ／振り返り: 手続き。台帳statusどおり適用し暫定ルールを緩めていない ／as_of=良(確定)
2026_chukyo_kinen,R20,0,,方向なし,中立,本線が前崩れ型のため前残り限定ルールは対象外 ／振り返り: fired=0＝本線が前崩れ型で前残り限定条項は非対象 ／as_of=良(確定)
2026_chukyo_kinen,R21,1,1,方向なし,中立,△⑫は頭固定せず全通り2・3着グループに含める ／振り返り: R03が非該当で◎の頭固定を弱めておらず三連単も非採用＝実質非対象場面。予想時fired=1の記録は保持 ／as_of=良(確定)
2026_chukyo_kinen,R23,0,,方向なし,中立,中帯域のため対象外(荒帯域限定) ／振り返り: 荒れ度3(補正後4)=中帯域のため荒帯域限定条項は非対象(ゲート②記録漏れを振り返りで補記) ／as_of=良(確定)
2026_chukyo_kinen,R25,1,0,的中,違反して失敗,base70未満に落とした④54/⑬42を精査のうえ据え置き ／振り返り(2026-08-16再判定): ⑤ミニトランザット(base62)はダービー卿チャレンジT(GIII)2026-04-04 4着＝1年内の重賞4着以内を持ちR25の発火条件を満たすが base_breakdownは前走しらさぎS6着の1走のみで「5走精査＋根拠2走以上の明記」が未実施＝違反。従っていれば良馬場[4-0-2-2]/稍重[0-0-0-3]と中京芝1600の1勝クラス勝ちを拾えており2着を捕捉できた ／as_of=良(確定)
2026_chukyo_kinen,R30,0,,方向なし,中立,降水継続中でないため対象外 ／振り返り: 当日晴・降水なしのため該当場面なし ／as_of=良(確定)
2026_chukyo_kinen,R31,1,1,空振り,中立,軸③抜け対応としてワイド8点を併設 ／振り返り: 軸③抜け対応にワイド11-6/1-14を併設したが軸③が1着で軸抜けは発生せず。保全先⑪⑥①⑭はいずれも3着外 ／as_of=良(確定)
2026_chukyo_kinen,R32,1,1,的中,効いた,三連複相手6頭とワイド相手が概ね一致(⑩のみ三連複限定・欠落理由記録済) ／振り返り: 三連複相手{11,6,12,1,14,10}とワイド相手{11,6,12,1,14,10}を突合し欠落なし。両券種が3着内の⑫を含みワイド3-12が的中 ／as_of=良(確定)
2026_chukyo_kinen,R34,1,1,的中,効いた,base最上位⑫は圏内(△)のため降格非該当 ／振り返り: base最上位⑫(75)を係数減点で圏外へ落とさず△として全券種の紐に残す→3着。従うことが正しい方向 ／as_of=良(確定)
2026_chukyo_kinen,R35,1,1,空振り,中立,確定オッズでR≧4.0を①4.77/⑭4.30で正式確認・R35例外条項から通常トリガーへ更新 ／振り返り: ☆①R4.77/⑭R4.30はR≧4.0を直接充足し3着紐保全→11着/5着。対象馬が3着内に絡まず ／as_of=良(確定)
2026_chukyo_kinen,R36,1,1,空振り,中立,final上位2頭(③⑪)は不変・ワイド3-11で直積確保済み ／振り返り: final上位2頭③⑪の直積をワイド3-11で確保したが⑪7着。③1着でも相手が来ず ／as_of=良(確定)
2026_sapporo_kinen,R08,1,1,方向なし,中立,馬場実測(良)反映後もペースシナリオを再構成せず買い目構築前にロック(as_of=良確定)（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）
2026_sapporo_kinen,R12,0,,,中立,中帯域の券種構成が三連複軸1頭+ワイドで三連単の購入なし・該当場面なし（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）
2026_sapporo_kinen,R16,1,1,方向なし,中立,三連複15点×100=1500円・ワイド6点×250=1500円・合計3000円=予算内を照合（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）
2026_sapporo_kinen,R21,0,,,中立,R03非該当で◎⑩の頭固定を弱めておらず該当場面なし（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）
2026_sapporo_kinen,R23,0,,,中立,荒れ度5=中帯域のため荒帯域限定条項は非対象帯域（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）
2026_sapporo_kinen,R26,0,,,中立,2歳戦でないため非該当（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）
2026_sapporo_kinen,R28,1,1,的中,中立,帯域表の中帯域構成(三連複軸1頭+ワイド)・堅実穴50:50・予算3000を維持。両券種とも3着内の⑧⑭を紐に含有（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）
2026_sapporo_kinen,R30,0,,,中立,当日晴・降水なしのため該当場面なし（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）
2026_sapporo_kinen,R32,1,1,的中,中立,"三連複紐{1,4,7,8,14,2}とワイド{4,7,14,2,1}+4-8を突合し欠落なし。紐集合は3着内の⑧⑭を含有（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）"
2026_sapporo_kinen,R33,0,,,中立,直線競走でないため非該当（ゲート②記録漏れを2026-08-16振り返りで補記・as_of=良確定）
2026_chukyo_kinen,R10,0,,方向なし,中立,函館記念限定条項のため非該当(ゲート①記録漏れを振り返りで補記) ／as_of=良(確定)
2026_chukyo_kinen,R16,1,1,方向なし,中立,手続き。三連複15点(6×5÷2)×100=1500円・ワイド8点×150=1200円・合計2700円≦予算3000円を照合(ゲート②記録漏れを振り返りで補記) ／as_of=良(確定)
2026_chukyo_kinen,R22,1,0,方向なし,中立,違反。予想確定時にvalidate.pyがERROR45件(myomi_score全16頭未記入・coef/additive_breakdownの書式不正)を出す状態で印・買い目を確定していた。書式不正29件は振り返りで是正・myomi_score16件は推測で埋めず未記入のまま残す ／as_of=良(確定)
2026_chukyo_kinen,R24,1,1,空振り,中立,妙味閾値到達扱いの☆①⑭を三連複相手とワイドの両方に統一収録→①11着・⑭5着。分散先いずれも3着圏外(ゲート②記録漏れを振り返りで補記) ／as_of=良(確定)
2026_chukyo_kinen,R26,0,,方向なし,中立,2歳戦でないため非該当(ゲート②記録漏れを振り返りで補記) ／as_of=良(確定)
2026_chukyo_kinen,R28,1,1,的中,効いた,帯域表の中帯域構成(三連複軸1頭+ワイド)・堅実穴50:50・予算3000を券種を落とさず維持。両券種の紐が3着内の⑫を含有 ／as_of=良(確定)
2026_chukyo_kinen,R29,0,,方向なし,中立,想定・確定とも良馬場のため道悪条項は非該当(ゲート②記録漏れを振り返りで補記) ／as_of=良(確定)
2026_chukyo_kinen,R33,0,,方向なし,中立,直線競走でないため非該当(ゲート②記録漏れを振り返りで補記) ／as_of=良(確定)
2026_keeneland_cup,R01,1,1,的中,効いた,◎3維持 / as_of=良・クッション8.2
2026_keeneland_cup,R02,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R03,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R04,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R05,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R06,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R07,1,1,空振り,中立,x7精査 / as_of=良・クッション8.2
2026_keeneland_cup,R08,1,1,方向なし,中立,ペース10ロック / as_of=良・クッション8.2
2026_keeneland_cup,R09,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R10,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R11,1,1,的中,効いた,15降格・14再評価 / as_of=良・クッション8.2
2026_keeneland_cup,R12,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R13,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R14,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R15,1,1,方向なし,中立,印上限遵守 / as_of=良・クッション8.2
2026_keeneland_cup,R16,1,1,方向なし,効いた,総額3000 / as_of=良・クッション8.2
2026_keeneland_cup,R17,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R18,1,1,方向なし,中立,根拠記録 / as_of=良・クッション8.2
2026_keeneland_cup,R19,1,1,方向なし,中立,閾値固定 / as_of=良・クッション8.2
2026_keeneland_cup,R20,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R21,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R22,1,1,方向なし,中立,数値検算 / as_of=良・クッション8.2
2026_keeneland_cup,R23,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R24,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R25,1,1,空振り,中立,9を5走精査 / as_of=良・クッション8.2
2026_keeneland_cup,R26,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R27,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R28,1,1,的中,効いた,中帯域50:50 / as_of=良・クッション8.2
2026_keeneland_cup,R29,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R30,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R31,1,1,的中,中立,軸抜け生存 / as_of=良・クッション8.2
2026_keeneland_cup,R32,1,1,的中,効いた,券種間突合・欠落理由記録 / as_of=良・クッション8.2
2026_keeneland_cup,R33,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R34,0,1,方向なし,中立,非発火 / as_of=良・クッション8.2
2026_keeneland_cup,R35,1,1,的中,効いた,☆14 R3.20・☆16 R3.92を例外根拠+両券種保全 / as_of=良・クッション8.2
2026_keeneland_cup,R36,1,1,的中,効いた,3-8直積 / as_of=良・クッション8.2
2026_keeneland_cup,R37,1,1,空振り,中立,非軸3ペア / as_of=良・クッション8.2
2026_keeneland_cup,R38,1,1,空振り,中立,11短縮精査 / as_of=良・クッション8.2
2026_niigata_kinen,R01,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R02,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R03,1,1,的中,中立,③初2000mの単一不確実性があり頭固定候補にしない; as_of=良20%稍重50%重30%; 振り返り: ③2着＝1着ではなく頭固定回避の向きは正しい（三連単不採用で損益寄与なし）
2026_niigata_kinen,R04,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R05,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R06,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R07,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R08,1,1,方向なし,中立,pace_score=3・A押し出されスローを買い目前にロック; as_of=良20%稍重50%重30%; 振り返り: 手続き系
2026_niigata_kinen,R09,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R10,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R11,1,1,的中,中立,④⑤⑥⑨⑪を単独根拠で全消しせず紐保全; as_of=良20%稍重50%重30%; 振り返り: 保全した⑤が1着。ただし③が紐に不在で三連複は不成立
2026_niigata_kinen,R12,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R13,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R14,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R15,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R16,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R17,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R18,1,1,方向なし,中立,全発火行に馬名または数値根拠を記録; as_of=良20%稍重50%重30%; 振り返り: 手続き系
2026_niigata_kinen,R19,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R20,1,1,空振り,中立,◎⑧は自在で前位置シナリオ・○④は機械先行; as_of=良20%稍重50%重30%; 振り返り: 前寄りの◎⑧○④を維持。差し馬の格上げ抑制は発生せず▲⑤（4角6番手）が1着
2026_niigata_kinen,R21,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R22,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R23,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R24,1,0,空振り,中立,妙味5の⑪が三連複紐にありワイドから欠落・欠落理由の記録なし（gate.py GATE-FAIL）。予想時は非発火と誤記録していたためgate.pyの機械判定で訂正; as_of=良20%稍重50%重30%; 振り返り: 欠落した⑪は11着で結果は変わらず
2026_niigata_kinen,R25,1,1,的中,中立,④⑥⑧⑨⑪等の重賞実績馬を5走精査; as_of=良20%稍重50%重30%; 振り返り: 5走精査でbase81以上に置いた⑧が3着
2026_niigata_kinen,R26,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R27,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R28,1,1,空振り,中立,中帯域の三連複軸1頭＋ワイド・予算50:50を実装; as_of=良20%稍重50%重30%; 振り返り: 中帯域の券種構成と50:50を維持したが三連複・ワイドとも不的中
2026_niigata_kinen,R29,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R30,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R31,1,1,空振り,中立,⑧軸抜けでもワイド4-6・5-10・6-10が残る; as_of=良20%稍重50%重30%; 振り返り: 軸⑧が3着内で軸抜けが発生せず、保全券種の出番なし
2026_niigata_kinen,R32,1,1,空振り,中立,券種間差は軸抜け保全目的として明記; as_of=良20%稍重50%重30%; 振り返り: ワイドから欠落した⑨⑪はいずれも3着外（⑨5着・⑪11着）
2026_niigata_kinen,R33,0,,,,非発火; as_of=良20%稍重50%重30%
2026_niigata_kinen,R34,1,1,的中,中立,base上位⑤等を印または三連複紐に保全; as_of=良20%稍重50%重30%; 振り返り: base98の⑤を▲＋三連複紐に保全→1着
2026_niigata_kinen,R35,1,1,空振り,中立,☆⑥R4.35・☆⑩R3.81は新潟2000G3好走を独立根拠として紐保全; as_of=良20%稍重50%重30%; 振り返り: ☆⑥8着・☆⑩10着。保全は実施したが根拠タグがpredictions.notesに無くgate.pyはFAIL判定
2026_niigata_kinen,R36,1,1,空振り,中立,final上位⑧102・④98の直積を三連複で保持; as_of=良20%稍重50%重30%; 振り返り: final上位⑧④の直積は④6着で不成立
2026_niigata_kinen,R37,1,1,空振り,中立,非軸ペア4-6・5-10・6-10の3点確保; as_of=良20%稍重50%重30%; 振り返り: 非軸ペア4-6/5-10/6-10はいずれも3着内2頭を含まず
2026_niigata_kinen,R38,1,1,的中,中立,③は1600のみ・⑦は1600-1800のみ。血統加点0を記録; as_of=良20%稍重50%重30%; 振り返り: 未経験＝未知として血統加点0を記録した③が2着。記録の向きは正しかったが印（✕）に反映されず
2026_niigata_kinen,R39,0,,,,非発火; as_of=良20%稍重50%重30%
2026_chukyo_nisai_s,R01,1,1,空振り,中立,③は同コース勝ちと上がり33.7の複数根拠; as_of=良80%稍重20%; 振り返り: 単一データ点で③軸を覆さなかったが③は5着
2026_chukyo_nisai_s,R02,0,,,,非発火; as_of=良80%稍重20%
2026_chukyo_nisai_s,R03,0,,,,③の根拠は単一不確実性に依存しない; as_of=良80%稍重20%
2026_chukyo_nisai_s,R04,0,,,,pace_score=2で中立域外; as_of=良80%稍重20%
2026_chukyo_nisai_s,R05,0,,,,非発火; as_of=良80%稍重20%
2026_chukyo_nisai_s,R06,0,,,,非発火; as_of=良80%稍重20%
2026_chukyo_nisai_s,R07,0,,,,構造的消し馬なし; as_of=良80%稍重20%
2026_chukyo_nisai_s,R08,1,1,方向なし,中立,A前残り・B競り合いを買い目前にロック; as_of=良80%稍重20%; 振り返り: 手続き系
2026_chukyo_nisai_s,R09,1,1,的中,効いた,⑨R1.47を頭固定せず複勝圏に保全; as_of=良80%稍重20%; 振り返り: R1.47の⑨を頭固定せず複勝圏に保全→1着。ワイド9-7の的中に直接寄与
2026_chukyo_nisai_s,R10,0,,,,函館記念限定; as_of=良80%稍重20%
2026_chukyo_nisai_s,R11,1,1,空振り,中立,⑧を低finalだけで消さず☆として保全; as_of=良80%稍重20%; 振り返り: 低finalで消さず☆にした⑧は9着
2026_chukyo_nisai_s,R12,0,,,,三連単不採用; as_of=良80%稍重20%
2026_chukyo_nisai_s,R13,0,,,,G3のため非対象; as_of=良80%稍重20%
2026_chukyo_nisai_s,R14,0,,,,予想確定前; as_of=良80%稍重20%
2026_chukyo_nisai_s,R15,1,1,方向なし,中立,◎○▲△各1・☆2・R26優先でxなし; as_of=良80%稍重20%; 振り返り: 手続き系
2026_chukyo_nisai_s,R16,1,1,方向なし,中立,三連複1500円＋ワイド1500円; as_of=良80%稍重20%; 振り返り: 手続き系
2026_chukyo_nisai_s,R17,0,,,,振り返り専用; as_of=良80%稍重20%
2026_chukyo_nisai_s,R18,1,1,方向なし,中立,発火行に馬名・数値を記録; as_of=良80%稍重20%; 振り返り: 手続き系
2026_chukyo_nisai_s,R19,1,1,方向なし,中立,暫定ルールを台帳どおり適用; as_of=良80%稍重20%; 振り返り: 手続き系
2026_chukyo_nisai_s,R20,1,1,空振り,中立,③は初戦2番手経験と9頭立てで射程内を見込む; as_of=良80%稍重20%; 振り返り: 前残り本線と◎③の脚質は矛盾せず。③5着で対象馬は3着外
2026_chukyo_nisai_s,R21,0,,,,R03非発火・三連単なし; as_of=良80%稍重20%
2026_chukyo_nisai_s,R22,1,1,方向なし,中立,全9頭の数値列を完成; as_of=良80%稍重20%; 振り返り: 手続き系
2026_chukyo_nisai_s,R23,0,,,,中帯域; as_of=良80%稍重20%
2026_chukyo_nisai_s,R24,1,1,空振り,中立,妙味閾値到達②⑧を全券種に保全; as_of=良80%稍重20%; 振り返り: 妙味閾値到達②⑧を全券種に保全したが②6着・⑧9着
2026_chukyo_nisai_s,R25,0,,,,全馬重賞未経験; as_of=良80%稍重20%
2026_chukyo_nisai_s,R26,1,1,空振り,中立,全キャリア確認・芝未知⑥⑧は中立1.0; as_of=良80%稍重20%; 振り返り: 芝未知⑥⑧を中立1.0で保全したが⑥4着・⑧9着。消し（✕）はゼロ
2026_chukyo_nisai_s,R27,0,,,,廃止ルール; as_of=良80%稍重20%
2026_chukyo_nisai_s,R28,1,1,的中,効いた,中帯域の三連複＋ワイド・50:50; as_of=良80%稍重20%; 振り返り: 穴側ワイドを最後まで残す条文どおりに構成を維持し、そのワイドが800円を回収
2026_chukyo_nisai_s,R29,0,,,,主想定は良; as_of=良80%稍重20%
2026_chukyo_nisai_s,R30,1,1,方向なし,中立,午後降水50%のため朝馬場を確定値扱いしない; as_of=良80%稍重20%; 振り返り: 手続き系。実際は晴・芝良で朝馬場から動かず
2026_chukyo_nisai_s,R31,1,1,的中,効いた,軸③を外すワイド3点を併設; as_of=良80%稍重20%; 振り返り: 軸③が5着＝軸抜けが実際に発生。併設した軸抜けワイド9-7が的中
2026_chukyo_nisai_s,R32,1,1,空振り,中立,券種間の紐差を記録; as_of=良80%稍重20%; 振り返り: ワイドから欠落した③⑤は3着外（③5着・⑤7着）
2026_chukyo_nisai_s,R33,0,,,,直線競走ではない; as_of=良80%稍重20%
2026_chukyo_nisai_s,R34,0,,,,base最上位⑨は最終2位・○圏内; as_of=良80%稍重20%
2026_chukyo_nisai_s,R35,1,1,空振り,中立,☆②R4.77・☆⑧R4.13; as_of=良80%稍重20%; 振り返り: ☆②6着・☆⑧9着。両馬ともR≧4.0で(1)(2)の保全要件は非拘束
2026_chukyo_nisai_s,R36,1,1,空振り,中立,final上位③⑨の直積を三連複で確保; as_of=良80%稍重20%; 振り返り: final上位③⑨の直積は③5着で不成立
2026_chukyo_nisai_s,R37,1,1,的中,効いた,非軸ワイド9-7・2-4・2-8; as_of=良80%稍重20%; 振り返り: 非軸ペア9-7が的中。札幌記念2026の失敗類型（非軸ペア不在）を実際に回避
2026_chukyo_nisai_s,R38,0,,,,全馬に1200〜1600m経験あり; as_of=良80%稍重20%
2026_chukyo_nisai_s,R39,0,,,,機械認定の逃げ候補は②1頭; as_of=良80%稍重20%
2026_niigata_nisai_s,R26,1,0,的中,中立,2歳戦で✕③トップチェッカーを最終点の点差（base71 vs ▲②76）で消し、構造フィルタ根拠をpredictions.notes に記録していない（r26_gate.py がWARN検出済み）。③は3着＝従っていれば救えた; as_of=良(確定); 振り返り: 本レースのrule_firesは他に1行も存在せず、遡及作成はしない（記録欠落として報告）
2026_keisei_hai_ah,R03,1,1,的中,効いた,◎⑨を頭固定せず(1着でなければ的中)。⑨は11着で頭固定回避が正しい方向
2026_keisei_hai_ah,R04,1,1,方向なし,中立,逃げ認定3頭で単騎逃げ不成立・手続きルール
2026_keisei_hai_ah,R07,1,1,的中,効いた,✕①の消し根拠確認済み。①は10着で消しが正しい方向
2026_keisei_hai_ah,R08,1,1,方向なし,中立,ペースシナリオロックの手続き確認のみ
2026_keisei_hai_ah,R09,1,1,方向なし,中立,複勝オッズ取得失敗でR値未算出・対象馬なし
2026_keisei_hai_ah,R11,1,1,方向なし,中立,初回予想のため格下げ0件
2026_keisei_hai_ah,R12,1,1,空振り,中立,頭◎○(9・6)分散も両方3着内なし
2026_keisei_hai_ah,R20,1,1,方向なし,中立,パターンAが中位差し本線のため対象馬なし
2026_keisei_hai_ah,R23,1,1,空振り,中立,軸2頭(9・6)分散も両方3着内なし
2026_keisei_hai_ah,R31,1,1,空振り,中立,軸抜けリスク分散も軸2頭とも3着内なし
2026_keisei_hai_ah,R32,1,1,空振り,中立,紐リスト統一(8頭)も全員3着内なし
2026_keisei_hai_ah,R35,1,1,空振り,中立,☆13・5とも妙味根拠明記済みだが3着内なし
2026_keisei_hai_ah,R36,1,1,空振り,中立,final上位2頭(9・6)の直積確保も3着内なし
2026_keisei_hai_ah,R37,1,1,空振り,中立,非軸ペア(13-5・2-12)2点確保も3着内なし
2026_keisei_hai_ah,R38,1,1,空振り,中立,④⑮とも距離帯未経験の記録は行ったが3着外
2026_keisei_hai_ah,R40,1,1,的中,効いた,✕①の消し根拠記録済み。①は10着で消しが正しい方向
2026_shion_s,R01,0,1,方向なし,中立,単一データ点での軸変更なし as_of=稍重55%重40%不良5%
2026_shion_s,R02,1,1,空振り,中立,包含済(R11)。名指しした7・6・8は全て紐以上に確保 as_of=稍重55%重40%不良5%
2026_shion_s,R04,1,1,方向なし,中立,逃げ認定は3の1頭・単独ハナ成功率0.40で数値要件は充足だが条文の良馬場要件を満たさず。スロー前残りはパターンAとして並列保持 as_of=稍重55%重40%不良5%
2026_shion_s,R05,0,1,方向なし,中立,包含済(R11)。高速馬場前提の場面なし as_of=稍重55%重40%不良5%
2026_shion_s,R06,0,1,方向なし,中立,包含済(R11)。軸の途中変更なし as_of=稍重55%重40%不良5%
